step	is_bug	state	point
11.0	0.0	LONG_WALK	[0.8125, 0.7037037037037037, 0.28, 0.5918367346938775, 0.008264462809917356, 0.8461538461538463, 0.6470588235294118, 0.5789473684210527, 0.4782608695652174, 0.3793103448275862, 0.3548387096774194, 0.2972972972972973, 0.2682926829268293, 0.2558139534883721, 0.23404255319148937, 0.20754716981132074, 0.1864406779661017, 0.18032786885245902, 0.16417910447761194, 0.15492957746478875, 0.1506849315068493, 0.13924050632911392, 0.13253012048192772, 0.12359550561797752, 0.1134020618556701, 0.10891089108910891, 0.10679611650485436, 0.102803738317757, 0.10091743119266056, 0.09734513274336283, 0.08661417322834646, 0.08396946564885496, 0.08029197080291971, 0.07913669064748202, 0.0738255033557047, 0.0728476821192053, 0.07006369426751592, 0.06748466257668712, 0.0658682634730539, 0.06358381502890173, 0.06145251396648045, 0.06077348066298342, 0.05759162303664922, 0.05699481865284974, 0.055837563451776644, 0.05527638190954774, 0.05213270142180095, 0.04932735426008968, 0.048458149779735685, 0.048034934497816595]
12.0	0.0	LONG_WALK	[0.1875, 0.14814814814814814, 0.48000000000000004, 0.7346938775510203, 0.09917355371900827, 0.9230769230769231, 0.7058823529411764, 0.631578947368421, 0.5217391304347826, 0.41379310344827586, 0.3870967741935484, 0.32432432432432434, 0.29268292682926833, 0.27906976744186046, 0.2553191489361702, 0.22641509433962265, 0.2033898305084746, 0.19672131147540983, 0.1791044776119403, 0.16901408450704225, 0.1643835616438356, 0.1518987341772152, 0.14457831325301207, 0.1348314606741573, 0.12371134020618557, 0.1188118811881188, 0.11650485436893203, 0.11214953271028036, 0.11009174311926606, 0.10619469026548672, 0.09448818897637795, 0.0916030534351145, 0.08759124087591241, 0.08633093525179857, 0.08053691275167785, 0.07947019867549669, 0.07643312101910829, 0.0736196319018405, 0.07185628742514971, 0.06936416184971098, 0.0670391061452514, 0.06629834254143646, 0.06282722513089006, 0.06217616580310881, 0.06091370558375634, 0.06030150753768844, 0.05687203791469195, 0.053811659192825115, 0.052863436123348026, 0.05240174672489083]
13.0	0.0	LONG_WALK	[0.6875, 0.48148148148148145, 0.6800000000000002, 0.8775510204081632, 0.19008264462809918, 0.00591715976331361, 0.7647058823529411, 0.6842105263157894, 0.5652173913043478, 0.4482758620689655, 0.4193548387096774, 0.35135135135135137, 0.3170731707317073, 0.3023255813953488, 0.2765957446808511, 0.24528301886792453, 0.22033898305084745, 0.21311475409836067, 0.19402985074626866, 0.18309859154929578, 0.1780821917808219, 0.16455696202531644, 0.1566265060240964, 0.14606741573033707, 0.13402061855670103, 0.12871287128712872, 0.1262135922330097, 0.12149532710280372, 0.11926605504587157, 0.11504424778761062, 0.10236220472440945, 0.09923664122137404, 0.0948905109489051, 0.09352517985611511, 0.087248322147651, 0.08609271523178808, 0.08280254777070065, 0.07975460122699386, 0.07784431137724551, 0.07514450867052022, 0.07262569832402235, 0.0718232044198895, 0.06806282722513089, 0.06735751295336788, 0.06598984771573603, 0.06532663316582915, 0.06161137440758294, 0.05829596412556054, 0.05726872246696036, 0.05676855895196506]
14.0	0.0	LONG_WALK	[0.4375, 0.8148148148148147, 0.8800000000000001, 0.04081632653061224, 0.28099173553719003, 0.08284023668639054, 0.8235294117647058, 0.7368421052631579, 0.6086956521739131, 0.48275862068965514, 0.45161290322580644, 0.3783783783783784, 0.34146341463414637, 0.32558139534883723, 0.2978723404255319, 0.2641509433962264, 0.23728813559322035, 0.22950819672131148, 0.208955223880597, 0.1971830985915493, 0.1917808219178082, 0.17721518987341772, 0.16867469879518074, 0.15730337078651685, 0.14432989690721648, 0.13861386138613863, 0.13592233009708737, 0.1308411214953271, 0.12844036697247707, 0.12389380530973451, 0.11023622047244094, 0.10687022900763359, 0.10218978102189781, 0.10071942446043167, 0.09395973154362416, 0.09271523178807947, 0.089171974522293, 0.08588957055214724, 0.08383233532934133, 0.08092485549132948, 0.0782122905027933, 0.07734806629834254, 0.07329842931937174, 0.07253886010362695, 0.07106598984771573, 0.07035175879396985, 0.06635071090047394, 0.06278026905829596, 0.061674008810572695, 0.0611353711790393]
15.0	0.0	LONG_WALK	[0.9375, 0.25925925925925924, 0.12000000000000002, 0.18367346938775508, 0.371900826446281, 0.15976331360946747, 0.8823529411764706, 0.7894736842105263, 0.6521739130434783, 0.5172413793103449, 0.4838709677419355, 0.40540540540540543, 0.36585365853658536, 0.3488372093023256, 0.3191489361702128, 0.2830188679245283, 0.2542372881355932, 0.24590163934426232, 0.22388059701492538, 0.2112676056338028, 0.2054794520547945, 0.18987341772151897, 0.18072289156626506, 0.16853932584269662, 0.15463917525773196, 0.1485148514851485, 0.14563106796116504, 0.14018691588785046, 0.13761467889908258, 0.1327433628318584, 0.11811023622047244, 0.11450381679389313, 0.1094890510948905, 0.10791366906474821, 0.10067114093959731, 0.09933774834437085, 0.09554140127388536, 0.09202453987730061, 0.08982035928143713, 0.08670520231213873, 0.08379888268156425, 0.08287292817679558, 0.07853403141361257, 0.07772020725388601, 0.07614213197969542, 0.07537688442211056, 0.07109004739336494, 0.06726457399103139, 0.06607929515418502, 0.06550218340611354]
16.0	0.0	LONG_WALK	[0.03125, 0.5925925925925926, 0.32000000000000006, 0.32653061224489793, 0.4628099173553719, 0.2366863905325444, 0.9411764705882353, 0.8421052631578947, 0.6956521739130435, 0.5517241379310345, 0.5161290322580645, 0.43243243243243246, 0.3902439024390244, 0.37209302325581395, 0.3404255319148936, 0.3018867924528302, 0.2711864406779661, 0.26229508196721313, 0.23880597014925373, 0.22535211267605634, 0.2191780821917808, 0.20253164556962025, 0.1927710843373494, 0.1797752808988764, 0.16494845360824742, 0.15841584158415842, 0.1553398058252427, 0.14953271028037382, 0.14678899082568808, 0.1415929203539823, 0.12598425196850394, 0.12213740458015267, 0.11678832116788321, 0.11510791366906475, 0.10738255033557047, 0.10596026490066225, 0.10191082802547771, 0.09815950920245399, 0.09580838323353294, 0.09248554913294797, 0.0893854748603352, 0.08839779005524862, 0.08376963350785341, 0.08290155440414508, 0.08121827411167512, 0.08040201005025126, 0.07582938388625593, 0.07174887892376682, 0.07048458149779736, 0.06986899563318777]
17.0	0.0	LONG_WALK	[0.53125, 0.9259259259259258, 0.52, 0.4693877551020408, 0.5537190082644627, 0.3136094674556213, 0.0034602076124567475, 0.894736842105263, 0.7391304347826086, 0.5862068965517241, 0.5483870967741935, 0.4594594594594595, 0.41463414634146345, 0.3953488372093023, 0.36170212765957444, 0.32075471698113206, 0.288135593220339, 0.27868852459016397, 0.2537313432835821, 0.23943661971830987, 0.2328767123287671, 0.21518987341772153, 0.20481927710843376, 0.19101123595505617, 0.17525773195876287, 0.16831683168316833, 0.16504854368932037, 0.1588785046728972, 0.1559633027522936, 0.1504424778761062, 0.13385826771653542, 0.1297709923664122, 0.12408759124087591, 0.1223021582733813, 0.11409395973154363, 0.11258278145695365, 0.10828025477707007, 0.10429447852760737, 0.10179640718562875, 0.09826589595375722, 0.09497206703910614, 0.09392265193370165, 0.08900523560209425, 0.08808290155440415, 0.08629441624365482, 0.08542713567839195, 0.08056872037914692, 0.07623318385650224, 0.0748898678414097, 0.074235807860262]
18.0	0.0	LONG_WALK	[0.28125, 0.07407407407407407, 0.7200000000000001, 0.6122448979591837, 0.6446280991735537, 0.3905325443786982, 0.06228373702422145, 0.9473684210526315, 0.7826086956521738, 0.6206896551724138, 0.5806451612903225, 0.4864864864864865, 0.43902439024390244, 0.41860465116279066, 0.3829787234042553, 0.33962264150943394, 0.3050847457627119, 0.29508196721311475, 0.26865671641791045, 0.2535211267605634, 0.2465753424657534, 0.22784810126582278, 0.21686746987951808, 0.20224719101123595, 0.18556701030927836, 0.1782178217821782, 0.17475728155339804, 0.16822429906542055, 0.1651376146788991, 0.1592920353982301, 0.14173228346456693, 0.13740458015267176, 0.13138686131386862, 0.12949640287769784, 0.12080536912751677, 0.11920529801324503, 0.11464968152866242, 0.11042944785276074, 0.10778443113772455, 0.10404624277456646, 0.1005586592178771, 0.09944751381215469, 0.09424083769633508, 0.09326424870466321, 0.09137055837563451, 0.09045226130653267, 0.08530805687203792, 0.08071748878923767, 0.07929515418502203, 0.07860262008733623]
19.0	0.0	LONG_WALK	[0.78125, 0.4074074074074074, 0.92, 0.7551020408163265, 0.7355371900826446, 0.46745562130177515, 0.12110726643598616, 0.0027700831024930744, 0.8260869565217391, 0.6551724137931034, 0.6129032258064516, 0.5135135135135136, 0.4634146341463415, 0.4418604651162791, 0.40425531914893614, 0.3584905660377358, 0.3220338983050847, 0.3114754098360656, 0.2835820895522388, 0.26760563380281693, 0.2602739726027397, 0.24050632911392406, 0.22891566265060243, 0.21348314606741572, 0.1958762886597938, 0.18811881188118812, 0.1844660194174757, 0.17757009345794392, 0.1743119266055046, 0.16814159292035397, 0.14960629921259844, 0.1450381679389313, 0.1386861313868613, 0.1366906474820144, 0.12751677852348994, 0.12582781456953643, 0.12101910828025478, 0.11656441717791412, 0.11377245508982037, 0.10982658959537572, 0.10614525139664804, 0.10497237569060773, 0.09947643979057592, 0.09844559585492228, 0.09644670050761421, 0.09547738693467336, 0.09004739336492892, 0.08520179372197309, 0.08370044052863437, 0.08296943231441048]
20.0	0.0	LONG_WALK	[0.15625, 0.7407407407407407, 0.16000000000000003, 0.8979591836734694, 0.8264462809917356, 0.5443786982248522, 0.17993079584775085, 0.055401662049861494, 0.8695652173913043, 0.6896551724137931, 0.6451612903225806, 0.5405405405405406, 0.4878048780487805, 0.46511627906976744, 0.425531914893617, 0.3773584905660377, 0.3389830508474576, 0.3278688524590164, 0.29850746268656714, 0.28169014084507044, 0.273972602739726, 0.25316455696202533, 0.24096385542168675, 0.2247191011235955, 0.20618556701030927, 0.19801980198019803, 0.19417475728155337, 0.18691588785046728, 0.1834862385321101, 0.17699115044247787, 0.15748031496062992, 0.15267175572519084, 0.145985401459854, 0.14388489208633093, 0.1342281879194631, 0.13245033112582782, 0.12738853503184713, 0.12269938650306748, 0.11976047904191617, 0.11560693641618497, 0.111731843575419, 0.11049723756906077, 0.10471204188481675, 0.10362694300518135, 0.10152284263959391, 0.10050251256281408, 0.09478672985781991, 0.08968609865470852, 0.0881057268722467, 0.08733624454148471]
