step	is_bug	state	point
11.0	0.0	LONG_WALK	[0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074, 0.20754716981132074]
12.0	0.0	LONG_WALK	[0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265, 0.22641509433962265]
13.0	0.0	LONG_WALK	[0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453, 0.24528301886792453]
14.0	0.0	LONG_WALK	[0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264, 0.2641509433962264]
15.0	0.0	LONG_WALK	[0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283, 0.2830188679245283]
16.0	0.0	LONG_WALK	[0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302, 0.3018867924528302]
17.0	0.0	LONG_WALK	[0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206, 0.32075471698113206]
18.0	0.0	LONG_WALK	[0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394, 0.33962264150943394]
19.0	0.0	LONG_WALK	[0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358, 0.3584905660377358]
20.0	0.0	LONG_WALK	[0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377, 0.3773584905660377]
