step	is_bug	state	point
1.0	0.0	LONG_WALK	[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
2.0	0.0	LONG_WALK	[0.75, 0.25, 0.75, 0.25, 0.75, 0.25, 0.75, 0.25, 0.25, 0.75, 0.25, 0.75, 0.25, 0.75, 0.25, 0.75, 0.75, 0.25, 0.75, 0.25, 0.75, 0.25, 0.75, 0.25, 0.25, 0.75, 0.75, 0.75, 0.25, 0.75, 0.25, 0.75, 0.25, 0.25, 0.75, 0.25, 0.75, 0.75, 0.75, 0.25, 0.75, 0.25, 0.75, 0.75, 0.75, 0.25, 0.25, 0.75, 0.25, 0.25]
3.0	0.0	LONG_WALK	[0.25, 0.75, 0.25, 0.75, 0.25, 0.75, 0.25, 0.75, 0.75, 0.25, 0.75, 0.25, 0.75, 0.25, 0.75, 0.25, 0.25, 0.75, 0.25, 0.75, 0.25, 0.75, 0.25, 0.75, 0.75, 0.25, 0.25, 0.25, 0.75, 0.25, 0.75, 0.25, 0.75, 0.75, 0.25, 0.75, 0.25, 0.25, 0.25, 0.75, 0.25, 0.75, 0.25, 0.25, 0.25, 0.75, 0.75, 0.25, 0.75, 0.75]
4.0	0.0	LONG_WALK	[0.375, 0.375, 0.625, 0.125, 0.875, 0.875, 0.125, 0.625, 0.125, 0.875, 0.375, 0.625, 0.125, 0.375, 0.625, 0.125, 0.625, 0.375, 0.375, 0.875, 0.875, 0.625, 0.625, 0.875, 0.125, 0.875, 0.375, 0.125, 0.125, 0.625, 0.875, 0.375, 0.875, 0.375, 0.625, 0.125, 0.875, 0.375, 0.125, 0.625, 0.625, 0.375, 0.875, 0.875, 0.125, 0.625, 0.625, 0.375, 0.875, 0.375]
5.0	0.0	LONG_WALK	[0.875, 0.875, 0.125, 0.625, 0.375, 0.375, 0.625, 0.125, 0.625, 0.375, 0.875, 0.125, 0.625, 0.875, 0.125, 0.625, 0.125, 0.875, 0.875, 0.375, 0.375, 0.125, 0.125, 0.375, 0.625, 0.375, 0.875, 0.625, 0.625, 0.125, 0.375, 0.875, 0.375, 0.875, 0.125, 0.625, 0.375, 0.875, 0.625, 0.125, 0.125, 0.875, 0.375, 0.375, 0.625, 0.125, 0.125, 0.875, 0.375, 0.875]
6.0	0.0	LONG_WALK	[0.625, 0.125, 0.375, 0.375, 0.125, 0.625, 0.875, 0.875, 0.375, 0.125, 0.125, 0.375, 0.375, 0.625, 0.875, 0.875, 0.375, 0.125, 0.625, 0.625, 0.125, 0.875, 0.375, 0.625, 0.375, 0.125, 0.625, 0.875, 0.375, 0.375, 0.625, 0.625, 0.625, 0.125, 0.375, 0.375, 0.125, 0.625, 0.875, 0.875, 0.375, 0.125, 0.125, 0.125, 0.875, 0.875, 0.875, 0.625, 0.625, 0.125]
7.0	0.0	LONG_WALK	[0.125, 0.625, 0.875, 0.875, 0.625, 0.125, 0.375, 0.375, 0.875, 0.625, 0.625, 0.875, 0.875, 0.125, 0.375, 0.375, 0.875, 0.625, 0.125, 0.125, 0.625, 0.375, 0.875, 0.125, 0.875, 0.625, 0.125, 0.375, 0.875, 0.875, 0.125, 0.125, 0.125, 0.625, 0.875, 0.875, 0.625, 0.125, 0.375, 0.375, 0.875, 0.625, 0.625, 0.625, 0.375, 0.375, 0.375, 0.125, 0.125, 0.625]
8.0	0.0	LONG_WALK	[0.1875, 0.3125, 0.3125, 0.6875, 0.5625, 0.1875, 0.0625, 0.9375, 0.1875, 0.0625, 0.6875, 0.8125, 0.5625, 0.6875, 0.1875, 0.6875, 0.1875, 0.0625, 0.0625, 0.8125, 0.9375, 0.3125, 0.0625, 0.3125, 0.4375, 0.4375, 0.6875, 0.4375, 0.3125, 0.5625, 0.4375, 0.8125, 0.1875, 0.3125, 0.3125, 0.6875, 0.0625, 0.1875, 0.0625, 0.9375, 0.5625, 0.8125, 0.6875, 0.3125, 0.5625, 0.5625, 0.6875, 0.0625, 0.0625, 0.3125]
9.0	0.0	LONG_WALK	[0.6875, 0.8125, 0.8125, 0.1875, 0.0625, 0.6875, 0.5625, 0.4375, 0.6875, 0.5625, 0.1875, 0.3125, 0.0625, 0.1875, 0.6875, 0.1875, 0.6875, 0.5625, 0.5625, 0.3125, 0.4375, 0.8125, 0.5625, 0.8125, 0.9375, 0.9375, 0.1875, 0.9375, 0.8125, 0.0625, 0.9375, 0.3125, 0.6875, 0.8125, 0.8125, 0.1875, 0.5625, 0.6875, 0.5625, 0.4375, 0.0625, 0.3125, 0.1875, 0.8125, 0.0625, 0.0625, 0.1875, 0.5625, 0.5625, 0.8125]
10.0	0.0	LONG_WALK	[0.9375, 0.0625, 0.5625, 0.9375, 0.3125, 0.4375, 0.8125, 0.6875, 0.4375, 0.8125, 0.9375, 0.0625, 0.8125, 0.4375, 0.4375, 0.4375, 0.9375, 0.3125, 0.8125, 0.5625, 0.1875, 0.0625, 0.8125, 0.0625, 0.1875, 0.6875, 0.4375, 0.6875, 0.0625, 0.3125, 0.1875, 0.0625, 0.4375, 0.0625, 0.5625, 0.9375, 0.8125, 0.9375, 0.8125, 0.6875, 0.3125, 0.5625, 0.4375, 0.5625, 0.3125, 0.8125, 0.9375, 0.8125, 0.3125, 0.0625]
